username,commentor,URL,Date,Time,Likes,Captions,Comments
vangalapudianitha,mpandusubramanyam,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-25,03:48:27,,,Happy birthday to you madam haru
vangalapudianitha,ardhalasankararao,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-25,03:59:51,,,happy birthday madamu garu💐💐
vangalapudianitha,jags1970,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-25,04:02:58,,,We all love you very much Anithamma!🙌👏👏👏!
vangalapudianitha,bellamkonda.chandrasekhar.758,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-25,05:11:43,,,హ్యాపీ బర్త్ డే టు యు మా
vangalapudianitha,gani.jasw,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-25,05:23:31,,,Once again many many happy returns of the day to my favourite teacher and leader Anitha garu 🙌
vangalapudianitha,sr_isai9999,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-25,05:50:53,,,"మీరు ఇలాంటి పుట్టినరోజులు మరెన్నో జరుపుకోవాలని మనస్పూర్తిగా కోరుకుంటున్నాను.
మీ సాయి మెడేం 💐💐💐💐💐❤️❤️🎂🍫🍰"
vangalapudianitha,kanchukuntanaveenkumar,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-25,07:23:27,,,Thats ok anita medam 👍👍👍
vangalapudianitha,sravankumar.99,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-25,07:47:10,,,Happy birthday mam😍😍😍😍
vangalapudianitha,ravikumar.kodali.94,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-25,07:47:35,,,HAPPY...BIRTHDAY..👏👏👏👏👏👏
vangalapudianitha,vijaydevsrm,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-25,08:00:22,,,Happy birthday madam garu🎂🎈
vangalapudianitha,nan.i5247,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-25,08:00:56,,,Happy birthday to u mem
vangalapudianitha,mahipalgoud609,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-25,08:04:13,,,Happy birthday madam👏👏
vangalapudianitha,rams.b.37,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-25,08:18:53,,,Happy birthday to medam
vangalapudianitha,vinnugvnk1991,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-25,08:27:51,,,Many more returns of the. I hope you will get whatever you want. With Karma Sidhantham not with Power. Don't mind🌺
vangalapudianitha,premjai_arrows,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-25,09:29:18,,,MANY MANY MORE HAPPY RETURNS OF DAY ANTHA MADAM GARU
vangalapudianitha,nagaraju.namburi.143,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-25,09:35:39,,,Happy birthday home minister garu
vangalapudianitha,kumar1919p,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-25,09:48:16,,,Happy Birthday Madam
vangalapudianitha,hasini_uajwala,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-25,10:12:35,,,పుట్టినరోజు శుభాకాంక్షలు మేడం గారు నేను మీకు చాలా పెద్ద అభిమానిని కానీ ఏ రోజు మీరు నా మెసేజ్ కి కొంచెం కూడా రిటన్ లేదు నేను మీకు కలవాలని ఉంది మీతో నేను చాలా చెప్పాలని ఉంది
vangalapudianitha,mrudulapriya836,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-25,10:37:51,,,She is beautiful her dressing is most most most most most beautiful I love you madam.red saree lo Inka bavunnaru
vangalapudianitha,rajashaik717,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-25,10:47:24,,,Happy Birthday to you medam
vangalapudianitha,vootapallideeskitha,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-25,13:48:28,,,Happy Birthday mam
vangalapudianitha,bvrmbabu_,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-25,14:16:50,,,👏👏👏
vangalapudianitha,srikanth03061993,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-25,16:36:52,,,Many more happy returns of the day medam
vangalapudianitha,raghavendrareddy633,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-25,16:43:56,,,Happy birthday madam 💛🥰✨☘️💐🎉🎈🎂✌🏻✌🏻
vangalapudianitha,pvlprasadarao,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-25,17:00:03,,,"Many many happy returns of the day
My dynamic madam🌹🌹🌹🌹🌹"
vangalapudianitha,ha.rikrishna7886,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-25,17:30:36,,,మా మాదిగ జాతి ముద్దుబిడ్డ ఆంధ్రప్రదేశ్ రాష్ట్ర హోమ్ మంత్రి వంగలపూడి అనితమ్మ కి జన్మదిన శుభాకాంక్షలు. మీరు నిండునూరేళ్ళు సిరిసంపదలు ఆయురారోగ్యాలతో కలకాలం జీవించాలని కోరుకుంటున్నాను.
vangalapudianitha,saratachanta,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-25,19:09:40,,,Congratulations 💕💕💕💕💕
vangalapudianitha,anand_mutta_,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-25,23:20:06,,,Mem padavi unnathavarekey e abhimanam
vangalapudianitha,natural_butterfly96,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-26,02:05:56,,,Happy Birthday Akka❤️❤️
vangalapudianitha,siri_1630,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-26,06:09:11,,,Belated... జన్మదిన శుభాకాంక్షలు 🎉 Many more Happy returns of the day 🎉
vangalapudianitha,sateeshkumarboyina,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-26,11:09:37,,,Happy birthday madam
vangalapudianitha,vikrambjp.wg,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-26,17:15:01,,,🌹🌹🌹🌹🌹🌹🙏
vangalapudianitha,kotnisatish,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-27,03:33:47,,,Many many happy returns of the day madam garu 🎂
vangalapudianitha,999__prasad,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-27,07:29:50,,,🔥🔥🔥
vangalapudianitha,rajkumardeshpande4600,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-28,02:18:42,,,Wish you happy birthday medam
vangalapudianitha,3131_rani,https://www.instagram.com/vangalapudianitha/p/DHmyMvWNb5T/,2025-03-29,06:13:18,,,Happy birthday to you Anita mam
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/CYxo5wlhZnj/,2022-01-16,03:19:08,130,"కనుమ మీజీవితంలో ఎన్నో కమ్మని అనుభూతులను నింపాలని కోరుకొంటూ మీకు మీ కుటుంబ సభ్యులకు
కనుమ పండుగ శుభాకాంక్షలు.

#HappyKanuma",
vangalapudianitha,gopinathmanubolu,https://www.instagram.com/vangalapudianitha/p/CYxo5wlhZnj/,2022-01-16,16:10:51,,,కనుమ పండుగ శుభాకాంక్షలు
vangalapudianitha,raja.bharath.9026,https://www.instagram.com/vangalapudianitha/p/CYxo5wlhZnj/,2022-01-16,09:18:14,,,Happy kanuma akka
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/C2Z-60INMlV/,2024-01-22,14:31:34,286,Happy to share #CDP of our Young and Dynamic Leader Sri Nara Lokesh garu on the occassion of his birthday tomorrow..!! #HBDNaraLokesh,
vangalapudianitha,raghu.6265,https://www.instagram.com/vangalapudianitha/p/C2Z-60INMlV/,2024-01-23,16:59:14,,,Happy birthday lokesh Anna ❤️
vangalapudianitha,nedunurinagarajgmail.com8,https://www.instagram.com/vangalapudianitha/p/C2Z-60INMlV/,2024-01-22,17:52:17,,,✌️✌️
vangalapudianitha,saidulu_2406,https://www.instagram.com/vangalapudianitha/p/C2Z-60INMlV/,2024-01-22,15:43:01,,,Donga
vangalapudianitha,santoshchowdary0143,https://www.instagram.com/vangalapudianitha/p/C2Z-60INMlV/,2024-01-22,15:12:59,,,Happy Birthday to you bro god bless you 🎈🎈🎈
vangalapudianitha,its__krupa_46,https://www.instagram.com/vangalapudianitha/p/C2Z-60INMlV/,2024-01-22,14:38:07,,,Advantage happy birthday Boss 🥳🔥😍
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/C01gQ7aLW0D/,2023-12-14,13:59:39,70,"జగన్ అసమర్థ పాలన వల్ల, పట్టభద్రుల నిరుద్యోగ రేటులో దేశంలోనే ప్రథమ స్థానంలో ఆంధ్ర ప్రదేశ్.. అని తేల్చిన కేంద్ర ప్రభుత్వ నివేదిక.
#JobCrisisInAP
#WhyAPHatesJagan 
#AndhraPradesh",
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/C3-p3NaPPgZ/,2024-03-01,16:50:52,488,"పాయకరావుపేట నియోజకవర్గం పాయకరావుపేట మండలం దుర్గా కాలనీ మరియు రాజీవ్ కాలనీలో దళిత సోదర సోదరీమణులతో ఆత్మీయ సమావేశం నిర్వహించడం జరిగింది. ఈ కాలనీలలో దళితులు ఎదుర్కొంటున్న సమస్యల గురించి చర్చించి తగు పరిష్కారాలు కు హామీ ఇవ్వడం జరిగింది. ఆ తర్వాత కాలనీలలో నిర్వహించిన ""అనితమ్మ పల్లె పలకరింపు"" కార్యక్రమంలో పెద్ద ఎత్తున టిడిపి శ్రేణులు కార్యకర్తలు నాయకులు కలిసి పాల్గొనగా ప్రతి ఒక్కరూ తమ సొంత ఇంటి బిడ్డగా  ఆశీర్వదించారు, ""బాబు సూపర్ సిక్స్"" పథకాలను ప్రతి ఒక్కరికి వివరించడం జరిగింది.
-
-
-
 #Admin #AnithaammaforMLA2024 #AnithaammawinPayakaraopeta #VangalapudiAnitha #AnithaammaCounter #Anithammapallepalakarimpu #ManaKosamManaAnithaamma #Teamanithaamma #anithammaforpayakaraopeta #TeluguJanaVijayam #AnithaammaWillbeBack #AnithammaforPayakaraopeta #Anithaamma2024payakaraopetaMLA #TDPJSPWinning #JaiTDP #TeluguDesamParty #CBNBestCMEver",
vangalapudianitha,panchadarlaramu,https://www.instagram.com/vangalapudianitha/p/C3-p3NaPPgZ/,2024-03-01,17:19:58,,,👏👏👏
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/DBeZCNiT8xr/,2024-10-23,17:22:05,"1,431","ఆంధ్రప్రదేశ్ స్పెషల్ ప్రొటెక్షన్ ఫోర్స్ (APSPF) 33వ ఆవిర్భావ దినోత్సవం సందర్భంగా నిర్వహించిన స్టేట్ లెవల్ స్పోర్ట్స్ మీట్ ముగింపు వేడుకల్లో ముఖ్య అతిథిగా పాల్గొన్నాను. రాష్ట్రంలో వివిధ విభాగాలకు భద్రత కల్పించడంలో SPF సిబ్బంది సేవలు మరువలేనివి. త్వరలో జరగబోయే నియామకాల్లో ఖాళీలను భర్తీ చేయడం జరుగుతుందని హామీ ఇవ్వడం జరిగింది. 

#APSPF #SportsMeet #HomeMinisterAnitha #VangalapudiAnitha #ChandrababuNaidu #ApPolice #nagarjunauniversity",
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/DN5kIFBD8RC/,2025-08-28,12:55:14,"1,487","ఎస్ రాయవరం మండలం వమ్మవరం గ్రామంలో వెలసిన శ్రీ శ్రీ శ్రీ మహాలక్ష్మీ అమ్మవారి జాతరను పురస్కరించుకొని అమ్మవారిని దర్శించుకోవడం జరిగింది. అంతరాలయంలో అమ్మవారికి ప్రత్యేక పూజలు నిర్వహించాము. రాష్ట్ర ప్రజలు సుభిక్షంగా ఉండాలని అమ్మవారిని కోరుకోవడం జరిగింది. 

#ManaPayakaraopeta #TeluguDesamParty #ChandraBabuNaidu #NaraLokesh #VangalapudiAnitha #HomeMinisterAnitha",
vangalapudianitha,hemanth_risky,https://www.instagram.com/vangalapudianitha/p/DN5kIFBD8RC/,2025-08-29,04:49:57,,,Madam sir madam anathay 😍
vangalapudianitha,venu_poranki,https://www.instagram.com/vangalapudianitha/p/DN5kIFBD8RC/,2025-08-28,13:01:59,,,🙏
vangalapudianitha,call_me_kanna_2_0_6_8_7,https://www.instagram.com/vangalapudianitha/p/DN5kIFBD8RC/,2025-08-28,12:57:36,,,జై టీడీపీ
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-24,17:45:42,"7,735","ప్రజాపాలనలో రియల్ లీడర్, ఫ్యాన్స్ కు ఒరిజినల్ గ్యాంగ్ స్టార్ గా, పవర్ఫుల్ ఫెస్టివల్ గా సినీ అభిమానుల మెప్పించి అలరించడానికి, రాబోతున్న  పవన్ అన్న సినిమా బ్లాక్ బస్టర్ కొట్టాలని ఆకాంక్షిస్తూ చిత్ర యూనిట్ కు నా శుభాకాంక్షలు. నమ్మిన సిద్ధాంతానికి కట్టుబడి ప్రజల కోసం కష్టపడుతూ కూడా అభిమానుల కోసం శ్రమించిన తీసిన OG సినిమా సూపర్ హిట్ అవ్వాలని మనస్ఫూర్తిగా కోరుకుంటున్నాను.

#TheyCallhimog #pawanKalyan #OGRelease #AndhraPradesh #PowerstarPawanKalyan #PSPK #janasena #TeluguDesamParty #ChandrababuNaidu #NaraLokesh #VangalapudiAnitha #HomeMinisterAnitha",
vangalapudianitha,srinivasyerra78,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-25,04:42:23,,,"ఒక అభిమానిగా మీకు నా కృతజ్ఞతలు.. సినిమా దుమ్ము దులిపేసింది, మేడం.. OG is a BB hit 🔥🔥🔥"
vangalapudianitha,vishnu_2_6_3,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-25,14:39:37,,,Madam garu👏👏👏
vangalapudianitha,shanker5186,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-24,17:56:17,,,TQ SM Mam 🙌
vangalapudianitha,ram_09_siripuram,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-25,16:40:32,,,Tq medam ❤️🙌
vangalapudianitha,happy_king__84_,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-24,18:15:33,,,"Mother brand, Anitha Amma❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️"
vangalapudianitha,nagesh9adari,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-24,20:26:36,,,"“I just watched a movie, and coming out of it, I felt it was on another level.🔥🔥🔥🔥🔥"
vangalapudianitha,charan_kurella,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-24,17:57:42,,,Home minister ❤️ DCM ❤️
vangalapudianitha,brajeshbandelarajesh,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-25,01:27:06,,,Og ✊ og
vangalapudianitha,janakidornala,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-24,18:22:34,,,Thnq for your wishes mam
vangalapudianitha,world_zoomin,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-25,11:09:07,,,😂😂😂 ఇంకేముంది లే పడుకోండి
vangalapudianitha,the_millennial_diary_2081,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-24,17:46:17,,,Thanks Amma🙌
vangalapudianitha,dear_s_o_u_l,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-26,06:22:04,,,OG ❌ DOG 😂
vangalapudianitha,sai_vechalapu,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-25,03:59:46,,,"Minster luu movies promotions chasthu enjoy chyandhi votes vasina Farmers, students road side vendors emmo help kosham road phyanna dharnalu chastharu sorry edhi manchi government 😂😂😂😂"
vangalapudianitha,posi_tive_maddy,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-25,02:23:35,,,Real OG Aka 🔥🔥🔥🔥🔥@vangalapudianitha
vangalapudianitha,ramu_paliki_fan_of_pspk,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-24,17:46:30,,,God ❤️🙌
vangalapudianitha,arjun__757,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-24,17:46:39,,,🔥
vangalapudianitha,arjun__757,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-24,17:46:40,,,❤️‍🔥 G
vangalapudianitha,venu_poranki,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-24,17:47:20,,,🙏
vangalapudianitha,sunkara_chandra_mouli,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-24,17:47:40,,,🔥🙌❤️
vangalapudianitha,the_fuel_injection_46,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-24,17:49:05,,,❤️🔥
vangalapudianitha,ram_chran85109,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-24,17:51:22,,,🔥🔥🔥
vangalapudianitha,sunideekshi,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-24,17:59:13,,,❤️❤️❤️
vangalapudianitha,anudeep_vagolu_1220,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-24,18:02:45,,,OG day
vangalapudianitha,janasena_avinash_avinash,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-24,18:07:36,,,🙌🔥🔥🔥🔥
vangalapudianitha,raama.nathan_pspk,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-24,18:09:07,,,❤️🔥🔥
vangalapudianitha,happy_king__84_,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-24,18:15:04,,,🔥🔥🔥🔥🔥
vangalapudianitha,shaik_khaja________7,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-24,22:26:49,,,Ma Nayakudu 🫂🙌🙏🙏🙏🙏
vangalapudianitha,bezawada_siva_091,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-25,01:53:06,,,Miru endukani cinema lo act cheyyakudadhu amma
vangalapudianitha,kumar.edlasandeep,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-25,02:18:54,,,Block buster 🔥🔥🔥🔥🔥🔥
vangalapudianitha,6600_usha,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-25,02:45:01,,,ధన్యవాదాలు మేడమ్ ❤️❤️❤️
vangalapudianitha,santosh1250,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-25,03:08:39,,,Anitha madam garu tq🔥❤️
vangalapudianitha,mr__durgaa__18,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-25,06:18:08,,,❤️🙌
vangalapudianitha,mani_pspk1234,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-25,06:50:48,,,Super Hit movie 🔥🔥
vangalapudianitha,sivasankar__pspk,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-25,07:06:23,,,Blockbuster movie❤️🔥
vangalapudianitha,pspk_fans_adda_21,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-25,07:17:43,,,OGG🔥🔥
vangalapudianitha,teju.sachin,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-25,07:22:46,,,Real Power ⭐🔥😍
vangalapudianitha,tirumalasettygangadhar,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-25,07:55:07,,,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
vangalapudianitha,prasad.r77,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-25,08:43:42,,,"Charitralo a political party cinemalu ku ivvani promotions e party, party nayakulu istaaru idi nijangane telugu drama party Avunu le e pawala gadu lekapote e party a undedhi kadu e roju maaku e daridralu chusevalam kadu praja samasyala medha Focus Cheyandi first"
vangalapudianitha,amarapinishankar,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-26,16:03:19,,,@vangalapudianitha thanks madam 🔥. Meru kooda choosi review ivali anni ma ambati babu la 😂 request
vangalapudianitha,charanxnn,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-27,09:50:51,,,🔥🔥
vangalapudianitha,rohit45_babu,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-27,17:13:44,,,😂😂😂
vangalapudianitha,govindrajsesetti,https://www.instagram.com/vangalapudianitha/p/DO_m1JCk2aZ/,2025-09-29,07:20:57,,,Thanku madam😍🙏🏻
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/DHCfHNFTpSM/,2025-03-11,00:24:49,"2,841","ఉపమాక వెంకటేశ్వరస్వామి వారి కళ్యాణోత్సవం సందర్బంగా నిర్వహించే ఎదురు సన్నాహ మహోత్సవం (పెళ్లి మాటలు)లో పాల్గొన్నాను. కల్యాణోత్సవం ఘనంగా జరగడంపై సంతోషించిన ఉపమాక గ్రామస్తులు సత్కరించడం మరువలేను. ఆలయ అభివృద్ధికి కృషి చేస్తానని వారికి హామీ ఇవ్వడం జరిగింది.

#upamakatemple #payakaraopeta #upamakavenkannatemple #venkateswarakalyanam #chandrababunaidu #naralokesh #andhrapradesh #vangalapudianitha #homeministeranitha #vangalapudianithaarmy",
vangalapudianitha,sky__.350,https://www.instagram.com/vangalapudianitha/p/DHCfHNFTpSM/,2025-03-11,12:39:06,,,Jai maruthi 🔥🔥
vangalapudianitha,aruna_harikrishna_sunkara,https://www.instagram.com/vangalapudianitha/p/DHCfHNFTpSM/,2025-03-11,02:44:02,,,❤️❤️
vangalapudianitha,sreeramkolisetty,https://www.instagram.com/vangalapudianitha/p/DHCfHNFTpSM/,2025-03-11,03:17:34,,,Inthaku Dowry entha istunnaru swamy gariki madam :)
vangalapudianitha,6136.bhanu,https://www.instagram.com/vangalapudianitha/p/DHCfHNFTpSM/,2025-03-20,05:00:16,,,Great women great political leader god bless you madam
vangalapudianitha,sridevipilaka,https://www.instagram.com/vangalapudianitha/p/DHCfHNFTpSM/,2025-03-11,17:23:56,,,🙏
vangalapudianitha,nihal.pardhu,https://www.instagram.com/vangalapudianitha/p/DHCfHNFTpSM/,2025-03-12,06:08:10,,,Medam mee dressing chala baguntundi ninduga vuntaru eppudu😍😍
vangalapudianitha,mrudulapriya836,https://www.instagram.com/vangalapudianitha/p/DHCfHNFTpSM/,2025-03-11,04:44:34,,,I like her dressing .
vangalapudianitha,mrudulapriya836,https://www.instagram.com/vangalapudianitha/p/DHCfHNFTpSM/,2025-03-11,04:44:15,,,I saw her she is really beautiful but her dressing is most most most beautiful than her
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/CzLuYc8rdDS/,2023-11-03,12:03:31,340,"చంద్రబాబు గారు ఇచ్చే ప్రతీ హామీ వెనక విస్తృత అధ్యయనం, విస్తృత చర్చ ఉంటుంది. ఇచ్చిన ప్రతీ హామీకి కట్టుబడి ఉంటారు.. జూన్ 2024లో అధికారంలోకి రాగానే ఈ హామీలను అమలుచేసి తీరుతారు
#BhavishyathukuGuarantee #supersixpromises",
vangalapudianitha,srinuvas1964,https://www.instagram.com/vangalapudianitha/p/CzLuYc8rdDS/,2023-11-03,15:30:18,,,Bigfighteranithakka
vangalapudianitha,prakash_arikela,https://www.instagram.com/vangalapudianitha/p/CzLuYc8rdDS/,2023-11-03,12:37:26,,,Govinda goooovinda
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/DJTxvWKMK-a/,2025-05-06,10:47:10,"1,306","కూటమి ప్రభుత్వ పారదర్శక పాలనలో  ప్రభుత్వ పాఠశాలలు ప్రగతి వైపు పరుగులు తీస్తున్నాయి. విద్యార్థులు కూడా చదువులో రాణిస్తూ  బంగారు భవితకు బాటలు వేసుకుంటున్నారు. ప్రభుత్వ పాఠశాలల్లో చదివి పదో తరగతిలో అత్యధిక మార్కులు సాధించిన విద్యార్థులను ప్రత్యేకంగా అభినందించాను. నక్కపల్లిలో జరిగిన విద్యాకుసుమాలకు అభినందన కార్యక్రమంలో నియోజకవర్గంలోని ప్రభుత్వ పాఠశాలల్లో అత్యధిక మార్కులు సాధించిన 101 మంది విద్యార్థులకు ప్రోత్సాహకంగా రూ.5 వేలు నగదు పారితోషకంతో పాటు జ్ఞాపికలు అందజేయడం జరిగింది. ముఖాముఖిలో విద్యార్థులు వెల్లడించిన అభిప్రాయాలు వారి నిబద్ధతకు, స్పష్టమైన దూరదృష్టికి నిదర్శనంగా నిలిచాయి. ఇకపై ప్రతి ఏటా విద్యా కుసుమాలకు అభినందన కార్యక్రమం నిర్వహిస్తాము.

#payakaraopeta #Nakkapalli #Schools #developmentInAP #VidyaKusumalu #IdhiManchiprabhutvam #ChandrababuNaidu #NaraLokesh #AndhraPradesh #VangalapudiAnitha #HomeMinisterAnitha #VangalapudiAnithaArmy",
vangalapudianitha,dncrnanichinni_rashmithasri,https://www.instagram.com/vangalapudianitha/p/DJTxvWKMK-a/,2025-05-07,16:49:32,,,🙌
vangalapudianitha,anjanamma2222,https://www.instagram.com/vangalapudianitha/p/DJTxvWKMK-a/,2025-05-06,16:31:39,,,🙌🙌🙌👏👏🙌🙏🛕🤱🤝💯🤝🤱🛕🙏✊🏽✊🏽✊🏽✊🏽
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/C2uuwsTMA-z/,2024-02-04,13:50:42,292,"తెలుగుదేశం పోలీట్ బ్యూరో సభ్యురాలు శ్రీమతి వంగలపూడి అనిత గారి ఆధ్వర్యంలో ""అనితమ్మ పల్లె పలకరింపు"" కార్యక్రమంలో భాగంగా రాజుపేట గ్రామాన్ని సందర్శించి గ్రామ సమస్యల గురించి చర్చించడం జరుగుతుంది. తెలుగుదేశం పార్టీ నాయకులు కార్యకర్తలు గ్రామస్తులు మరియు రాజుపేట మహిళలు పెద్ద ఎత్తున ఈ కార్యక్రమంలో పాల్గొనవలసిందిగా ఆహ్వానిస్తున్నాం
-
-
#2024JaganNoMore 
#WhyAPHatesJagan 
#ByeByeJaganIn2024 
 #Payakaraopeta #AndhraPradesh #JaiTeluguDesam #TeluguDesam #TDP #TDPWillBeBack #ManakosamManaanithamma  #VangalapudiAnitha",
vangalapudianitha,appalareddyreddy6,https://www.instagram.com/vangalapudianitha/p/C2uuwsTMA-z/,2024-02-04,13:05:22,,,Jai T D P Jai CBN ✌️✌️✌️✌️✌️✌️
vangalapudianitha,nedunurinagarajgmail.com8,https://www.instagram.com/vangalapudianitha/p/C2uuwsTMA-z/,2024-01-31,08:39:55,,,జై తెలుగుదేశం. జై జై తెలుగుదేశం ✌️✌️
